"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","11-25 books","I don’t read for enjoyment",50,50,50,"Several times a month","A few times a year","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2875.87,2727.08,2731.91,12,3,3,6
"Switzerland",287,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","1 to 2 hours a day",50,50,50,"Never or almost never","Never or almost never","Several times a month","Never or almost never","Several times a month","Switzerland","Public",3324.54,2944.39,3192.09,11,4,3,7
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","Two","Two","101-200 books","Between 30 and 60 minutes",50,50,50,"Several times a month","About once a month","Several times a week","A few times a year","Several times a month","Switzerland","Public",3031.66,3262.12,3102.1,18,3,4,7
"Switzerland",287,"Male",5,"<ISCED level 1>","<ISCED level 1>","Three or more","One","Two","Two","26-100 books","1 to 2 hours a day",50,50,50,"About once a month","Several times a week","Several times a week","About once a month","Several times a month","Switzerland","Public",2897.29,2828.95,2831.7,20,1,1,2
"Switzerland",287,"Female",6,"<ISCED level 3A>","<ISCED level 2>","Three or more","Two","Three or more","Two","201-500 books","30 minutes or less a day",50,50,50,"Several times a week","Several times a month","About once a month","About once a month","Several times a week","Switzerland","Public",2827.59,2554.3,2568.73,20,4,2,6
"Switzerland",287,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","One","One","Two","101-200 books","1 to 2 hours a day",50,50,50,"Several times a week","Several times a week","Several times a month","Several times a month","Several times a month","Switzerland","Public",2794.87,2755.2,2708.6,22,3,3,6
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Three or more","One","Two","26-100 books","30 minutes or less a day",50,50,40,"Several times a week","Several times a month","A few times a year","About once a month","Several times a month","Switzerland","Public",2512.11,2350.93,2334.66,18,3,4,7
"Switzerland",287,"Male",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Three or more","More than 500 books","30 minutes or less a day",50,50,50,"Several times a month","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",2845.89,2452.16,2789.73,15,4,3,7
"Switzerland",287,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","Never or almost never","A few times a year","Several times a week","Switzerland","Public",3174.99,2583.64,2870.37,14,3,3,6
"Switzerland",287,"Female",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","One","More than 500 books","1 to 2 hours a day",50,50,50,"Several times a month","About once a month","Several times a week","A few times a year","Several times a week","Switzerland","Public",2901.97,2933.23,2870.85,19,4,4,8
"Switzerland",287,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Three or more","Two","More than 500 books","30 minutes or less a day",50,50,50,"Several times a month","About once a month","Never or almost never","Never or almost never","About once a month","Switzerland","Public",2460.31,2412.9,2329.55,12,2,2,4
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","Two","101-200 books","Between 30 and 60 minutes",50,50,50,"Several times a month","Several times a month","Several times a month","About once a month","A few times a year","Switzerland","Public",2676.47,2766.41,2659.64,17,3,3,6
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","26-100 books","Between 30 and 60 minutes",50,50,50,"Several times a week","A few times a year","Several times a week","About once a month","Several times a week","Switzerland","Public",2155.74,2380.32,2075.9,20,3,3,6
"Switzerland",287,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Two","Two","201-500 books","1 to 2 hours a day",50,50,50,"Several times a month","Several times a month","Several times a week","Several times a week","Several times a week","Switzerland","Public",3492.79,3369.27,3313.31,23,3,4,7
"Switzerland",287,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Three or more","Two","201-500 books","Between 30 and 60 minutes",50,50,50,"Several times a month","Several times a week","Several times a month","A few times a year","Several times a week","Switzerland","Public",3263.39,3088.7,3034.97,20,3,2,5
"Switzerland",287,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Two","Three or more","More than 500 books","I don’t read for enjoyment",50,50,50,"Several times a week","A few times a year","A few times a year","A few times a year","Several times a month","Switzerland","Public",2813.56,2987.65,2855.93,15,4,3,7
"Switzerland",287,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Two","One","26-100 books","30 minutes or less a day",50,50,50,"Several times a week","Several times a week","Several times a month","About once a month","Several times a week","Switzerland","Public",2315.04,2152.35,2050.74,22,3,2,5
"Switzerland",287,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","Two","One","26-100 books","30 minutes or less a day",60,60,60,"Several times a month","Several times a week","A few times a year","About once a month","Several times a week","Switzerland","Public",2531.2,2529.93,2582.25,19,3,4,7
"Switzerland",287,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","I don’t read for enjoyment",50,50,50,"Several times a month","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",2989.98,2756.41,2886.71,17,2,3,5
"Switzerland",287,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","Three or more","Two","101-200 books","Between 30 and 60 minutes",50,50,50,"Several times a week","Several times a week","About once a month","Several times a month","Several times a week","Switzerland","Public",2908.97,2901.85,2776.67,22,3,4,7
"Switzerland",287,"Female",6,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","I don’t read for enjoyment",50,50,50,"About once a month","Several times a week","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2582.99,2238.52,2314.62,14,2,3,5
"Switzerland",287,"Male",7,"<ISCED level 2>","<ISCED level 2>","Two","Two","One","None","26-100 books","I don’t read for enjoyment",50,50,50,"Several times a month","About once a month","About once a month","Never or almost never","Several times a week","Switzerland","Public",2548.73,2342.34,2232.1,16,2,2,4
"Switzerland",287,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","201-500 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a week","Several times a month","Never or almost never","Several times a month","Switzerland","Public",2684.26,2167.57,2487.6,18,2,3,5
"Switzerland",287,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a month","About once a month","Never or almost never","A few times a year","Switzerland","Public",3116.95,3021.8,3044.76,14,4,3,7
"Switzerland",287,"Female",5,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","Three or more","Three or more","26-100 books","Between 30 and 60 minutes",50,50,50,"Several times a month","A few times a year","About once a month","A few times a year","Several times a month","Switzerland","Public",2918.73,2890.34,2833.09,15,3,4,7
"Switzerland",287,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","More than 500 books","1 to 2 hours a day",50,50,50,"Several times a week","Several times a week","Several times a week","A few times a year","Several times a week","Switzerland","Public",2886.38,2752.8,2677.37,22,3,3,6
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","26-100 books","1 to 2 hours a day",50,50,50,"About once a month","A few times a year","About once a month","Never or almost never","Several times a week","Switzerland","Public",2989.59,2927.68,3019.11,14,3,3,6
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","Two","26-100 books","30 minutes or less a day",50,50,50,"About once a month","A few times a year","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2794.86,2633.74,2697.87,12,3,3,6
"Switzerland",287,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",50,50,50,"Several times a week","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2318.15,2154.32,2105.27,14,2,2,4
"Switzerland",287,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","One","One","One","201-500 books","30 minutes or less a day",50,50,50,"About once a month","About once a month","About once a month","A few times a year","Several times a week","Switzerland","Public",3007.14,2570.81,2684.35,16,2,3,5
"Switzerland",287,"Male",7,"<ISCED level 3A>","<ISCED level 2>","Three or more","Two","One","Two","201-500 books","1 to 2 hours a day",50,50,50,"About once a month","Several times a week","About once a month","Never or almost never","Several times a week","Switzerland","Public",2914.03,2611.3,2722.11,17,4,2,6
"Switzerland",287,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","One","Two","201-500 books","30 minutes or less a day",50,50,50,"Several times a week","About once a month","Never or almost never","A few times a year","Several times a month","Switzerland","Public",2453.69,2072.97,2310.43,15,3,3,6
"Switzerland",287,"Male",7,"<ISCED level 1>","<ISCED level 3A>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",50,50,50,"About once a month","Several times a month","Never or almost never","About once a month","Several times a week","Switzerland","Public",2565.08,2528.33,2535.63,16,1,4,5
"Switzerland",287,"Female",7,"<ISCED level 2>","<ISCED level 3A>","Three or more","Two","Three or more","One","101-200 books","30 minutes or less a day",50,50,50,"About once a month","A few times a year","Several times a week","A few times a year","About once a month","Switzerland","Public",2563.9,2839.88,2626.53,15,2,4,6
"Switzerland",287,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","101-200 books","Between 30 and 60 minutes",50,50,50,"About once a month","A few times a year","Several times a month","Never or almost never","Several times a week","Switzerland","Public",2968.17,3099.51,3123.08,15,3,3,6
"Switzerland",287,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","Two","101-200 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",3240.42,3026.17,2981.82,17,3,3,6
"Switzerland",287,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","One","None","One","One","More than 500 books","30 minutes or less a day",50,50,50,"Several times a week","About once a month","Several times a week","Never or almost never","About once a month","Switzerland","Public",2471.61,2495.91,2269.85,17,3,3,6
"Switzerland",287,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","One","Three or more","101-200 books","I don’t read for enjoyment",50,50,50,"Several times a month","A few times a year","A few times a year","A few times a year","Several times a month","Switzerland","Public",2793.69,2459.39,2600.9,14,4,4,8
"Switzerland",287,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","26-100 books","Between 30 and 60 minutes",50,50,50,"Several times a week","A few times a year","About once a month","Never or almost never","Several times a month","Switzerland","Public",2963.9,3019.03,2983.21,15,3,3,6
"Switzerland",287,"Male",8,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","One","One","Two","11-25 books","30 minutes or less a day",50,50,50,"Several times a week","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",2354.76,2026.08,2184.54,18,3,3,6
"Switzerland",287,"Male",8,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","201-500 books","I don’t read for enjoyment",60,15,20,"Several times a week","Several times a week","Never or almost never","About once a month","Several times a month","Switzerland","Public",1923.24,1754.32,1906.65,18,3,3,6
"Switzerland",288,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"About once a month","About once a month","A few times a year","Several times a month","Several times a month","Switzerland","Public",2957.67,2656.6,2786.01,16,4,4,8
"Switzerland",288,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","101-200 books","30 minutes or less a day",50,50,50,"Several times a month","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2963.51,2598.07,2677.82,14,3,3,6
"Switzerland",288,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Three or more","26-100 books","30 minutes or less a day",50,50,50,"About once a month","Never or almost never","Never or almost never","A few times a year","Several times a month","Switzerland","Public",2918.33,3027.36,2904.42,11,4,3,7
"Switzerland",288,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Two","One","101-200 books","I don’t read for enjoyment",50,50,50,"Several times a week","Several times a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",3281.7,3041,2969.23,17,4,4,8
"Switzerland",288,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","101-200 books","1 to 2 hours a day",50,50,50,"Several times a month","Several times a week","Several times a week","A few times a year","Several times a week","Switzerland","Public",2928.06,3221.99,2985.55,21,4,3,7
"Switzerland",288,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","26-100 books","30 minutes or less a day",50,50,50,"About once a month","About once a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",3091.65,2826.38,2719.31,15,3,3,6
"Switzerland",288,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","Three or more","Two","101-200 books","30 minutes or less a day",50,50,50,"Several times a month","About once a month","Several times a month","A few times a year","Several times a week","Switzerland","Public",2905.47,3104.81,2784.12,18,3,4,7
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","One","11-25 books","I don’t read for enjoyment",50,50,50,"About once a month","Several times a month","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2689.71,2289.02,2309.03,14,4,4,8
"Switzerland",288,"Male",7,"<ISCED level 3A>","<ISCED level 2>","Three or more","Two","Three or more","Three or more","0-10 books","I don’t read for enjoyment",50,50,50,"Several times a month","About once a month","A few times a year","About once a month","Several times a month","Switzerland","Public",2471.99,2245.33,2076.38,16,4,2,6
"Switzerland",288,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","26-100 books","I don’t read for enjoyment",50,50,50,"A few times a year","Several times a month","About once a month","A few times a year","Several times a week","Switzerland","Public",3012.59,2157.14,2462.88,16,3,3,6
"Switzerland",288,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",50,50,50,"A few times a year","A few times a year","A few times a year","A few times a year","Never or almost never","Switzerland","Public",2218.45,2149.16,2030.68,9,3,3,6
"Switzerland",288,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Two","Two","0-10 books","I don’t read for enjoyment",50,50,50,"About once a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2725.15,2186.81,2232.1,11,3,2,5
"Switzerland",288,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","One","Two","One","Two","101-200 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a month","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2231.69,2333.52,2205.05,14,4,4,8
"Switzerland",288,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","One","Two","More than 500 books","Between 30 and 60 minutes",50,50,50,"A few times a year","A few times a year","Several times a month","Never or almost never","A few times a year","Switzerland","Public",3144.22,2983.28,2816.78,11,4,4,8
"Switzerland",288,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","Two","201-500 books","I don’t read for enjoyment",50,50,50,"About once a month","Never or almost never","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2385.14,2268.72,2126.26,11,3,3,6
"Switzerland",288,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","Two","101-200 books","30 minutes or less a day",50,50,50,"About once a month","Never or almost never","Several times a week","A few times a year","Several times a month","Switzerland","Public",2648.43,2481.61,2474.55,15,3,3,6
"Switzerland",288,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Two","One","101-200 books","30 minutes or less a day",50,50,50,"Several times a week","About once a month","Several times a month","A few times a year","Several times a week","Switzerland","Public",2691.28,2459.76,2456.83,19,4,4,8
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Three or more","0-10 books","I don’t read for enjoyment",50,50,50,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2676.08,2484.23,2480.15,9,4,4,8
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","30 minutes or less a day",30,30,15,"Several times a week","Several times a week","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2163.14,1847.69,1845.11,17,4,3,7
"Switzerland",288,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Three or more","One","26-100 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a week","Several times a month","About once a month","Several times a week","Switzerland","Public",3363.5,2911.92,3079.72,21,3,4,7
"Switzerland",288,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Two","One","201-500 books","30 minutes or less a day",50,50,50,"Several times a week","Several times a month","About once a month","A few times a year","About once a month","Switzerland","Public",3030.11,2967.38,2836.35,17,4,3,7
"Switzerland",288,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Two","One","Two","11-25 books","I don’t read for enjoyment",50,50,50,"Several times a month","Never or almost never","A few times a year","Never or almost never","About once a month","Switzerland","Public",2494.98,2543.57,2308.56,11,3,2,5
"Switzerland",288,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","30 minutes or less a day",50,50,50,"About once a month","About once a month","Several times a month","A few times a year","Several times a week","Switzerland","Public",2316.21,2030.49,2232.09,17,2,3,5
"Switzerland",288,"Female",6,"<ISCED level 1>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","11-25 books","30 minutes or less a day",60,60,60,"Several times a week","Several times a week","Several times a month","A few times a year","Several times a month","Switzerland","Public",2600.13,2664.73,2367.3,20,1,3,4
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Two","Two","11-25 books","30 minutes or less a day",50,50,50,"Several times a week","Several times a month","A few times a year","About once a month","Several times a week","Switzerland","Public",3191.34,3029.77,2841.94,19,4,4,8
"Switzerland",288,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","Between 30 and 60 minutes",50,50,50,"About once a month","Several times a month","Several times a month","Never or almost never","Several times a week","Switzerland","Public",2989.61,3030.54,2834.02,17,3,3,6
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Two","Two","201-500 books","30 minutes or less a day",60,60,60,"Several times a week","Several times a week","Several times a month","About once a month","Several times a week","Switzerland","Public",3144.6,2891.88,2693.68,22,4,4,8
"Switzerland",288,"Male",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Two","Two","26-100 books","30 minutes or less a day",50,50,50,"About once a month","About once a month","Several times a month","A few times a year","Several times a month","Switzerland","Public",2921.83,2739.97,2745.9,16,2,2,4
"Switzerland",288,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","I don’t read for enjoyment",50,50,50,"Several times a week","About once a month","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2456.81,2362.86,2085.7,15,4,3,7
"Switzerland",288,"Female",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","0-10 books","I don’t read for enjoyment",50,50,50,"Several times a month","A few times a year","A few times a year","Never or almost never","About once a month","Switzerland","Public",2471.61,2316.78,2101.07,12,3,3,6
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","Two","101-200 books","1 to 2 hours a day",45,45,45,"Several times a month","Several times a month","Several times a month","Several times a month","Several times a month","Switzerland","Public",2946.38,2431.72,2442.37,20,4,4,8
"Switzerland",288,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","11-25 books","30 minutes or less a day",50,50,50,"Several times a week","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",2745.02,2870.47,2465.22,16,2,3,5
"Switzerland",288,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Two","Three or more","26-100 books","Between 30 and 60 minutes",30,50,30,"Several times a month","A few times a year","Several times a month","A few times a year","About once a month","Switzerland","Public",1866.38,1888.99,1809.69,15,3,4,7
"Switzerland",288,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","26-100 books","30 minutes or less a day",20,30,20,"Several times a month","About once a month","A few times a year","Several times a month","Several times a week","Switzerland","Public",2736.06,2194.03,2425.12,18,4,3,7
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Two","Two","Two","Two","26-100 books","Between 30 and 60 minutes",50,50,50,"Several times a month","Several times a month","About once a month","A few times a year","Several times a week","Switzerland","Public",2938.19,2789.28,2551.47,18,4,4,8
"Switzerland",288,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","201-500 books","Between 30 and 60 minutes",50,50,50,"Several times a month","A few times a year","Several times a week","Never or almost never","Several times a week","Switzerland","Public",2879.37,2517.75,2463.82,17,3,3,6
"Switzerland",288,"Female",8,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","Two","11-25 books","30 minutes or less a day",50,50,50,"Several times a month","Never or almost never","A few times a year","Never or almost never","About once a month","Switzerland","Public",2500.43,2565.02,2204.13,11,2,2,4
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","Two","101-200 books","Between 30 and 60 minutes",50,50,50,"About once a month","Several times a month","Several times a month","Never or almost never","Several times a week","Switzerland","Public",3531.36,3103.52,3248.51,17,4,4,8
"Switzerland",288,"Male",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","One","Three or more","Two","One","26-100 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a month","Several times a month","A few times a year","Several times a week","Switzerland","Public",3502.54,3014.15,3241.99,19,4,3,7
"Switzerland",289,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","One","26-100 books","30 minutes or less a day",45,45,45,"About once a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2810.44,2593.66,2699.27,11,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","Two","More than 500 books","30 minutes or less a day",45,45,45,"Several times a week","About once a month","About once a month","Several times a month","Several times a week","Switzerland","Public",3176.16,3058.23,3194.88,20,4,4,8
"Switzerland",289,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a week","Never or almost never","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2382.03,2553.51,2523.04,14,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","26-100 books","Between 30 and 60 minutes",45,45,45,"Several times a month","Never or almost never","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2783.97,2682.65,2765.02,13,2,3,5
"Switzerland",289,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","Two","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","About once a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2911.32,2578.83,2847.54,16,4,4,8
"Switzerland",289,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","One","Three or more","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a week","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",1774.06,1710.22,2003.18,13,4,3,7
"Switzerland",289,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","A few times a year","Several times a month","Several times a week","Switzerland","Public",3153.95,2800.89,2913.27,18,3,3,6
"Switzerland",289,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","11-25 books","30 minutes or less a day",60,60,60,"Several times a week","Never or almost never","About once a month","A few times a year","Several times a week","Switzerland","Public",2299.47,2694.9,2545.41,16,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 1>","<ISCED level 1>","Three or more","Two","Two","One","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2652.32,2258.17,2384.56,13,1,1,2
"Switzerland",289,"Female",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","11-25 books","1 to 2 hours a day",45,45,45,"Several times a week","Never or almost never","About once a month","Never or almost never","Several times a month","Switzerland","Public",1662.3,2094.74,1987.79,14,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","101-200 books","I don’t read for enjoyment",45,45,45,"About once a month","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2981.42,2549.58,2921.19,12,3,3,6
"Switzerland",289,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Three or more","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2741.13,2405.27,2772.01,14,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","More than 500 books","1 to 2 hours a day",45,45,45,"About once a month","Several times a week","Several times a month","Several times a month","Several times a week","Switzerland","Public",2680.76,2624.53,2876.44,21,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","26-100 books","Between 30 and 60 minutes",45,45,45,"Never or almost never","A few times a year","Several times a week","Never or almost never","Several times a week","Switzerland","Public",3188.23,2991.7,3161.79,14,3,3,6
"Switzerland",289,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","201-500 books","I don’t read for enjoyment",45,45,45,"Never or almost never","Never or almost never","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2954.56,2541.55,2780.4,10,3,3,6
"Switzerland",29,"Female",5,"<ISCED level 1>","Did Not Complete <ISCED level 1>","Three or more","Three or more","Three or more","One","11-25 books","30 minutes or less a day",45,45,90,"Several times a month","A few times a year","About once a month","Never or almost never","Several times a week","Switzerland","Public",1972.31,2214.69,2071.7,15,1,0,1
